student_code,status,brand_code,code,curriculum_id,semester,campus_code,term_id,term_name
PH10231,HDI,WEB_FRONT,WEB_BACK,219,2,ph,38,Spring 2020
PH10231,HDI,WEB_FRONT,WEB,219,3,ph,43,Summer 2020
PH10236,HDI,MOB_MOBILE,MOB_MOBILE,210,1,ph,34,Fall 2019
PH10236,HDI,MOB_MOBILE,MOB_MOBILE,210,2,ph,38,Spring 2020
PH10236,HDI,MOB_MOBILE,MOB_MOBILE,210,3,ph,43,Summer 2020
PH10243,HDI,WEB_BACK,WEB,213,1,ph,34,Fall 2019
PH10243,HDI,WEB_BACK,WEB_BACK,213,2,ph,38,Spring 2020
PH10243,HDI,WEB_BACK,WEB,213,3,ph,43,Summer 2020
PH10245,HDI,MOB_MOBILE,MOB_MOBILE,210,1,ph,34,Fall 2019
PH10245,HDI,MOB_MOBILE,MOB_MOBILE,210,2,ph,38,Spring 2020
PH10245,HDI,MOB_MOBILE,MOB_MOBILE,210,3,ph,43,Summer 2020
PH10246,HDI,MOB_IOT,MOB_MOBILE,217,1,ph,34,Fall 2019
PH10246,HDI,MOB_IOT,MOB_MOBILE,217,2,ph,38,Spring 2020
PH10246,HDI,MOB_IOT,MOB_MOBILE,217,3,ph,43,Summer 2020
PH10256,HDI,WEB_BACK,WEB,213,1,ph,34,Fall 2019
PH10256,HDI,WEB_BACK,WEB_BACK,213,2,ph,38,Spring 2020
PH10256,HDI,WEB_BACK,WEB,213,3,ph,43,Summer 2020
PH10258,HDI,UD_JAVA,UD,209,1,ph,34,Fall 2019
PH10258,HDI,UD_JAVA,UD_JAVA,209,2,ph,38,Spring 2020
PH10258,TN2,UD_JAVA,MUL,209,2,ph,43,Summer 2020
PH10258,HDI,UD_JAVA,UD,209,3,ph,44,Fall 2020
PH10260,HDI,UD_JAVA,UD,209,1,ph,34,Fall 2019
PH10260,HDI,UD_JAVA,UD_JAVA,209,2,ph,38,Spring 2020
PH10260,TN2,UD_JAVA,UD_JAVA,209,2,ph,43,Summer 2020
PH10260,HDI,UD_JAVA,UD_JAVA,209,3,ph,44,Fall 2020
PH10264,HDI,WEB_BACK,WEB,213,1,ph,34,Fall 2019
PH10264,TN1,WEB_BACK,WEB_BACK,213,1,ph,38,Spring 2020
PH10264,TN1,WEB_BACK,WEB,213,1,ph,43,Summer 2020
PH10264,HDI,WEB_BACK,WEB,213,2,ph,44,Fall 2020
PH10264,HDI,WEB_BACK,WEB,213,3,ph,45,Spring 2021
PH10268,HDI,UD_JAVA,UD,209,1,ph,34,Fall 2019
PH10268,HDI,UD_JAVA,UD_JAVA,209,2,ph,38,Spring 2020
PH10268,HDI,UD_JAVA,UD_JAVA,209,3,ph,43,Summer 2020
PH10271,HDI,WEB_BACK,WEB,213,1,ph,34,Fall 2019
PH10271,HDI,WEB_BACK,WEB_BACK,213,2,ph,38,Spring 2020
PH10271,HDI,WEB_BACK,WEB,213,3,ph,43,Summer 2020
PH10278,HDI,WEB_FRONT,WEB,219,1,ph,34,Fall 2019
PH10278,HDI,WEB_FRONT,WEB_BACK,219,2,ph,38,Spring 2020
PH10278,HDI,WEB_FRONT,WEB,219,3,ph,43,Summer 2020
PH10282,HDI,UD_JAVA,UD,209,1,ph,34,Fall 2019
PH10282,HDI,UD_JAVA,UD_JAVA,209,2,ph,38,Spring 2020
PH10282,HDI,UD_JAVA,UD_JAVA,209,3,ph,43,Summer 2020
PH10284,HDI,UD_JAVA,UD,209,1,ph,34,Fall 2019
PH10284,HDI,UD_JAVA,UD_JAVA,209,2,ph,38,Spring 2020
PH10284,HDI,UD_JAVA,UD_JAVA,209,3,ph,43,Summer 2020
PH10286,HDI,WEB_FRONT,WEB,219,1,ph,34,Fall 2019
PH10286,HDI,WEB_FRONT,WEB_BACK,219,2,ph,38,Spring 2020
PH10286,HDI,WEB_FRONT,WEB,219,3,ph,43,Summer 2020
PH10290,HDI,UD_JAVA,UD,209,1,ph,34,Fall 2019
PH10290,HDI,UD_JAVA,UD_JAVA,209,2,ph,38,Spring 2020
PH10290,HDI,UD_JAVA,UD_JAVA,209,3,ph,43,Summer 2020
PH10298,HDI,WEB_FRONT,WEB,219,1,ph,34,Fall 2019
PH10298,HDI,WEB_FRONT,WEB_BACK,219,2,ph,38,Spring 2020
PH10298,HDI,WEB_FRONT,WEB,219,3,ph,43,Summer 2020
PH10309,HDI,UD_JAVA,UD,209,1,ph,34,Fall 2019
PH10309,HDI,UD_JAVA,UD_JAVA,209,2,ph,38,Spring 2020
PH10309,HDI,UD_JAVA,UD_JAVA,209,3,ph,43,Summer 2020
